log_price,car_age,km_per_year,motor_clean,marca,state_clean,câmbio,combustível,bancos_de_couro,teto_solar,tracao_4x4,blindado,unico_dono
11.279744203985432,0.5,41388.0,1.0,Renault,PA,Manual,Flex,False,False,False,False,False
10.980212041446208,0.5,63270.0,1.0,Renault,PA,Manual,Flex,False,False,False,False,False
11.075985169527042,0.5,58442.0,1.0,Renault,PA,Manual,Flex,False,False,False,False,False
11.269591961359195,0.5,67508.0,1.0,Renault,PA,Manual,Flex,False,False,False,False,False
11.079076314320059,0.5,79696.0,1.0,Fiat,PA,Manual,Flex,False,False,False,False,False
11.268315653289422,0.5,48158.0,1.0,Volkswagen,PA,Manual,Flex,False,False,False,False,False
11.651826167019166,0.5,58756.0,1.6,Hyundai,PA,Manual,Flex,False,False,False,False,False
11.210481638644469,0.5,72632.0,1.0,Hyundai,PA,Manual,Flex,False,False,False,False,False
11.618194976487304,1.0,52600.0,1.0,Volkswagen,PA,Automático,Flex,False,False,False,False,False
11.551193801680078,1.0,53054.0,1.0,Volkswagen,PA,Manual,Flex,False,False,False,False,False
11.530775206233024,0.5,51510.0,1.5,Toyota,PA,Manual,Flex,False,False,False,False,False
10.357774570341576,15.0,18733.333333333332,1.4,Fiat,SP,Manual,Flex,False,False,False,False,False
10.16203685698089,11.0,16363.636363636364,1.0,Renault,PR,Manual,Flex,False,False,False,False,False
11.620891583095712,1.0,22496.0,1.0,Volkswagen,PA,Manual,Flex,False,False,False,False,False
11.610968271383634,1.0,30650.0,1.0,Volkswagen,PA,Automático,Flex,False,False,False,False,False
11.537627833610571,0.5,49930.0,1.6,Renault,PA,Manual,Flex,False,False,False,False,False
11.561725152903833,1.0,45126.0,1.0,Volkswagen,PA,Automático,Flex,False,False,False,False,False
11.215879689565481,0.5,77038.0,1.0,Hyundai,PA,Manual,Flex,False,False,False,False,False
10.980212041446208,0.5,68672.0,1.0,Renault,PA,Manual,Flex,False,False,False,False,False
10.985309671896763,0.5,70682.0,1.0,Renault,PA,Manual,Flex,False,False,False,False,False
10.961295207644392,0.5,78832.0,1.0,Renault,PA,Manual,Flex,False,False,False,False,False
12.105705199284083,0.5,59438.0,2.0,Toyota,PA,Automático,Flex,True,False,False,False,False
11.646590598651017,0.5,74520.0,1.6,Hyundai,PA,Manual,Flex,False,False,False,False,False
11.260623406285792,0.5,48488.0,1.0,Hyundai,PA,Manual,Flex,False,False,False,False,False
11.569315250157509,0.5,12500.0,1.0,Volkswagen,PA,Manual,Flex,False,False,False,False,False
10.91328684226798,7.0,13857.142857142857,1.6,Volkswagen,STATE_OTHER,Automático,Flex,False,False,False,False,False
11.884426950510836,3.0,27333.333333333332,1.8,Toyota,PA,Automático,Híbrido,True,False,False,False,False
11.235866764155578,0.5,37234.0,1.0,Hyundai,PA,Manual,Flex,False,False,False,False,False
11.411999546380267,0.5,61112.0,1.0,Renault,SP,Automático,Flex,False,False,False,False,True
11.620891583095712,1.0,20267.0,1.0,Volkswagen,PA,Automático,Flex,False,False,False,False,False
11.241129864948206,0.5,14290.0,1.0,Citroen,PA,Manual,Flex,False,False,False,False,False
11.598194491615347,3.0,26166.666666666668,1.2,Chevrolet,SP,Automático,Flex,True,True,False,False,True
11.089820688682373,0.5,46266.0,1.0,Fiat,PA,Manual,Flex,False,False,False,False,False
11.406353104213542,11.0,13217.0,,Chevrolet,MG,Manual,Flex,False,False,False,False,False
10.817796321618971,5.0,19800.0,1.0,Chevrolet,STATE_OTHER,Manual,Flex,True,False,False,False,True
11.481445117743048,4.0,12500.0,2.0,Jeep,MG,Automático,Flex,False,False,False,False,True
10.689692377847104,6.0,14333.333333333334,1.0,Ford,CE,Manual,Flex,False,False,False,False,False
12.100717685412471,4.0,20500.0,1.3,Mercedes-benz,ES,Automático,Gasolina,True,False,False,False,True
10.064798252418377,19.0,8205.263157894737,2.0,Volkswagen,SP,Automático,Gasolina,False,False,False,False,False
10.91328684226798,14.0,11142.857142857143,2.0,Ford,RJ,Manual,Gasolina,False,False,False,False,False
12.873904582205107,1.0,43000.0,2.0,Toyota,STATE_OTHER,Automático,Diesel,True,False,False,False,False
10.925938480238674,1.0,79124.0,1.0,Renault,SP,Manual,Flex,False,False,False,False,True
12.013646205940514,5.0,9800.0,2.0,Volkswagen,PR,Automático,Gasolina,True,True,False,False,True
10.491024186183038,11.0,11363.636363636364,1.6,Renault,DF,Manual,Flex,False,False,False,False,True
11.743965754811045,7.0,17000.0,,Nissan,GO,Automático,,True,False,True,False,False
11.417526281205168,4.0,14729.5,1.0,Volkswagen,SP,Automático,Flex,False,False,False,False,False
11.439289689006644,2.0,31500.0,1.8,Chevrolet,RJ,Automático,Flex,False,False,False,False,False
11.735997013692314,3.0,23000.0,2.0,Toyota,PA,Automático,Flex,True,False,False,False,False
11.834291315386718,0.5,28056.0,1.3,Jeep,PR,Automático,Flex,False,False,False,False,False
10.30865261563529,17.0,2929.4117647058824,1.6,Ford,SP,Manual,Flex,False,False,False,False,False
11.360950749348124,9.0,0.1111111111111111,2.0,Toyota,CE,Automático,Flex,True,False,False,False,False
11.372524818667134,7.0,14511.57142857143,1.6,Nissan,DF,Automático,Flex,False,False,False,False,False
11.492630916700763,5.0,24000.0,2.0,Jeep,DF,Automático,Flex,True,False,False,False,True
10.61890979160975,14.0,11000.0,1.6,Ford,MG,Manual,Flex,False,False,False,False,False
11.439289689006644,5.0,18600.0,1.6,Hyundai,RJ,Automático,,False,False,False,False,False
11.430630222243398,1.0,55576.0,1.0,Volkswagen,SP,Automático,Flex,False,False,False,False,True
11.05074713802576,3.0,18992.666666666668,1.0,Volkswagen,SP,Manual,Flex,False,False,False,False,False
11.634266607494453,7.0,8142.857142857143,2.0,Mitsubishi,RS,Automático,Gasolina,True,True,False,False,True
10.038935856711177,11.0,14454.545454545454,1.4,Chevrolet,RJ,Manual,,False,False,False,False,False
10.594156665220533,10.0,13181.1,1.5,Citroen,SP,Manual,Flex,False,False,False,False,False
11.3373928113354,8.0,13261.875,1.8,Fiat,SP,Automático,Flex,False,False,False,False,False
10.668978650219241,12.0,8266.666666666666,1.6,Volkswagen,ES,Manual,Flex,False,False,False,False,False
10.91328684226798,2.0,20500.0,1.0,Fiat,MG,Manual,Flex,False,False,False,False,False
11.917730355182513,1.0,42765.0,1.5,Mitsubishi,CE,Automático,Gasolina,False,False,False,False,False
12.154731981599651,1.0,14710.0,2.0,Chevrolet,PE,Manual,Diesel,False,False,True,False,False
10.845446031158861,3.0,49688.333333333336,1.6,Volkswagen,SP,Manual,Flex,False,False,False,False,True
10.038935856711177,13.0,13615.384615384615,1.0,Ford,SP,Manual,Flex,False,False,False,False,False
10.817595904751217,6.0,15666.666666666666,1.2,Citroen,RJ,Manual,Flex,False,False,False,False,False
10.404293143019792,12.0,9000.0,1.0,Fiat,MG,Manual,Flex,False,False,False,False,False
11.110969193687714,5.0,12000.0,1.6,Nissan,RS,Automático,Flex,False,False,False,False,True
9.735128070758227,19.0,12315.78947368421,1.0,Chevrolet,SP,Manual,Gasolina,False,False,False,False,False
10.122663242288953,16.0,7139.0,1.0,Chevrolet,SP,Manual,Flex,False,False,False,False,False
10.305647203635566,13.0,10153.846153846154,1.0,Chevrolet,SP,Manual,Flex,False,False,False,False,False
11.110969193687714,10.0,12200.0,1.8,Chevrolet,MG,Automático,Flex,True,False,False,False,False
11.669852287744238,1.0,22000.0,1.5,Chery,PA,Automático,Híbrido,True,True,False,False,True
10.714439990727769,13.0,13846.153846153846,2.0,Hyundai,MG,Automático,Gasolina,True,False,False,False,False
11.000448478455008,2.0,34500.0,1.0,Volkswagen,MG,Manual,Flex,False,False,False,False,False
12.230623784699018,3.0,16009.666666666666,2.0,Bmw,DF,Automático,Flex,False,True,False,False,False
11.160967947884329,1.0,36149.0,1.0,Chevrolet,SP,Manual,Flex,False,False,False,False,True
11.000448478455008,4.0,25000.0,1.6,Volkswagen,MG,Manual,Flex,False,False,False,False,False
12.62116129842949,0.5,15702.0,3.0,Ford,CE,Automático,Diesel,True,False,True,False,False
9.852246888342531,22.0,14693.545454545454,,Chevrolet,GO,Manual,Gasolina,False,False,False,False,False
10.96648993456911,3.0,32000.0,1.0,Volkswagen,DF,Manual,Flex,False,False,False,False,False
11.183045451818261,6.0,6898.333333333333,1.6,Hyundai,MG,Automático,Flex,False,False,False,False,False
10.305647203635566,31.0,3161.2903225806454,1.6,Volkswagen,SP,Manual,Gasolina,False,False,False,False,False
11.541522639947903,12.0,8166.666666666667,2.0,Toyota,SP,Automático,Flex,True,False,False,False,False
11.869907361794104,5.0,13819.2,3.0,Mitsubishi,CE,Automático,Gasolina,True,False,False,True,False
10.75579427616868,9.0,10911.111111111111,1.0,Chevrolet,SP,Manual,Flex,False,False,False,False,False
10.666650414667744,11.0,14181.818181818182,1.6,Volkswagen,SP,Manual,Flex,False,False,False,False,False
11.580499997756885,1.0,24973.0,1.6,Renault,PE,Manual,Flex,False,False,False,False,False
10.950648639613158,5.0,13769.6,1.0,Chevrolet,PE,Manual,Flex,True,False,False,False,False
11.552059635917303,3.0,17000.0,1.5,Chery,PA,Automático,Flex,True,True,False,False,False
11.177466714598282,7.0,12142.857142857143,1.4,Chevrolet,MG,Automático,Flex,True,True,False,False,False
11.05881093278828,8.0,13270.0,1.8,Jeep,STATE_OTHER,Automático,Flex,False,False,False,False,True
11.288543647320601,9.0,15777.777777777777,2.0,Honda,RJ,Automático,Flex,True,False,False,False,False
12.384223015005313,4.0,30343.5,2.0,Toyota,PA,,Diesel,True,False,True,False,False
10.757924157061597,5.0,0.0,1.5,Ford,RJ,Automático,Flex,True,False,False,False,True
11.410793066663828,0.5,104188.0,1.3,Fiat,RJ,Manual,Flex,False,False,False,False,False
12.644327576461329,3.0,14666.666666666666,2.0,Land Rover,SP,Automático,Diesel,True,False,False,True,False
11.660491657418318,7.0,7428.571428571428,1.4,Volkswagen,MG,Automático,Flex,False,False,False,False,True
10.305647203635566,43.0,1302.3255813953488,1.6,Volkswagen,SP,Manual,Gasolina,False,False,False,False,False
11.588969419043872,3.0,12333.333333333334,1.5,Honda,PE,Automático,Flex,True,False,False,False,False
11.47107168834584,1.0,44000.0,1.0,Volkswagen,CE,Automático,Flex,False,False,False,False,True
10.712215345197256,7.0,9269.142857142857,2.0,Ford,RJ,Automático,Flex,True,False,False,False,True
10.87806606028079,1.0,76500.0,,Renault,GO,Manual,,False,False,False,False,True
11.289794413577894,0.5,121172.0,1.0,Fiat,RJ,Manual,Flex,False,False,False,False,False
10.87806606028079,14.0,13214.285714285714,2.0,Ford,SC,Manual,Gasolina,False,False,False,False,False
12.037659911047468,6.0,13666.666666666666,2.0,Bmw,STATE_OTHER,Automático,Flex,True,False,False,False,False
11.065090289695444,7.0,14647.142857142857,1.0,Volkswagen,SP,Manual,Flex,False,False,False,False,False
12.300932724054114,0.5,0.0,2.0,Ford,RS,Automático,Gasolina,False,False,False,False,False
12.287196307223885,0.5,36000.0,2.0,Ford,RS,Automático,Diesel,False,False,False,False,False
11.225123385317872,6.0,7159.5,1.8,Jeep,PE,Automático,Flex,False,False,False,False,True
12.071975378543236,5.0,15720.0,2.0,BRAND_OTHER,SP,Automático,Flex,True,False,False,False,False
11.940158587995837,1.0,28000.0,2.0,Toyota,SP,Automático,Flex,True,False,False,False,True
10.91492481446108,8.0,11658.5,1.6,Citroen,PE,Automático,Flex,False,False,False,False,False
10.876177521259402,1.0,28446.0,1.0,Peugeot,RJ,Manual,Flex,False,False,False,False,True
11.44999631476691,2.0,48000.0,1.0,Volkswagen,RJ,Automático,Flex,False,False,False,False,False
11.225243392518447,1.0,53000.0,1.0,Hyundai,SP,Manual,Flex,False,False,False,False,False
12.659981826178939,1.0,21900.0,1.5,Mercedes-benz,SP,Automático,Híbrido,False,False,False,False,False
10.809727948556782,10.0,13600.0,1.6,Peugeot,SP,Manual,Flex,False,False,False,False,False
11.848690308590857,3.0,5783.333333333333,1.5,Chevrolet,CE,Automático,Gasolina,True,False,False,False,False
11.049317340813348,5.0,8904.2,1.6,Renault,RJ,Automático,Flex,False,False,False,False,True
11.2708539037705,1.0,54160.0,1.0,Volkswagen,SP,Manual,Flex,False,False,False,False,True
9.99884318585288,13.0,13846.153846153846,1.0,Chevrolet,RJ,Manual,Flex,False,False,False,False,False
13.159449120823068,1.0,18100.0,2.0,Land Rover,SP,Automático,Híbrido,False,False,False,False,False
11.372524818667134,10.0,10890.0,2.0,Toyota,SP,Automático,Flex,True,False,False,False,False
10.797553125151618,13.0,9384.615384615385,2.0,Ford,DF,Automático,Gasolina,True,False,False,False,False
11.891300254954798,2.0,27500.0,1.6,Chery,PA,Automático,Gasolina,True,True,False,False,False
11.250274159310356,2.0,29448.5,1.4,Fiat,PR,Manual,Flex,False,False,False,False,False
12.323415584358154,0.5,35704.0,2.0,Ford,CE,Automático,Diesel,False,False,False,False,False
12.1801957069025,0.5,45600.0,1.3,Jeep,SP,Automático,Flex,True,False,False,False,False
10.924138299734526,2.0,45354.5,1.0,Fiat,SP,Manual,Flex,False,False,False,False,True
10.305647203635566,10.0,13550.0,1.0,Volkswagen,PR,Manual,Flex,False,False,False,False,False
11.774527900858468,0.5,26000.0,1.3,Fiat,RS,Automático,Flex,False,False,False,False,False
11.797284522317934,4.0,13225.0,2.0,Honda,SP,Automático,Flex,True,False,False,False,False
10.91328684226798,5.0,19640.0,1.4,Chevrolet,SP,Manual,Flex,False,False,False,False,False
9.846970109700957,12.0,7722.0,1.0,Chevrolet,RJ,Manual,Flex,False,False,False,False,True
11.288543647320601,3.0,25232.333333333332,1.6,Citroen,SP,Automático,Flex,False,False,False,False,True
11.080618310893968,7.0,9021.285714285714,1.4,Chevrolet,STATE_OTHER,Automático,Flex,False,False,False,False,False
12.206027644517643,2.0,29000.0,2.0,Mitsubishi,PA,Automático,Diesel,True,False,True,False,False
11.60733523953139,6.0,20062.666666666668,2.0,Kia Motors,SP,Automático,Flex,True,False,False,False,True
11.588969419043872,1.0,33200.0,1.0,Volkswagen,SP,Automático,Flex,False,False,False,False,True
10.819798284210286,6.0,21666.666666666668,1.0,Hyundai,SP,Manual,Flex,False,False,False,False,False
10.732061203925053,8.0,14782.5,1.0,Hyundai,SP,Manual,Flex,False,False,False,False,False
10.308985993422082,17.0,12176.470588235294,,Ford,DF,Automático,Gasolina,True,False,False,False,False
10.839404425545462,9.0,14309.0,1.8,Chevrolet,PE,Automático,Flex,False,False,False,False,False
11.97029334836139,1.0,55461.0,2.0,Toyota,PR,Automático,Flex,True,False,False,False,False
11.937545932118134,6.0,11000.0,2.0,Bmw,RS,Automático,Flex,False,False,False,False,False
10.488520429241627,15.0,4512.466666666666,1.4,Fiat,MG,Manual,Flex,False,False,False,False,False
12.043500773454495,0.5,62396.0,1.6,Chery,RJ,Automático,Gasolina,False,False,False,False,False
11.60733523953139,8.0,11437.5,2.0,Ford,RS,Manual,Flex,True,False,False,False,False
11.49171204297103,1.0,41000.0,1.0,Chevrolet,MG,Automático,Flex,True,False,False,False,False
10.876177521259402,4.0,19036.0,1.0,Renault,GO,Manual,Flex,False,False,False,False,False
10.488520429241627,13.0,14682.692307692309,1.6,Ford,SP,Manual,Flex,False,False,False,False,False
11.196857635323791,1.0,11601.0,1.0,Hyundai,SP,Manual,Flex,False,False,False,False,False
12.50614390409161,5.0,15600.0,2.0,Bmw,SC,Automático,Gasolina,True,False,False,False,False
10.896572644989313,11.0,14787.363636363636,2.0,Ford,MG,Automático,Flex,False,False,False,False,False
10.876177521259402,4.0,19036.0,1.0,Renault,GO,Manual,Flex,False,False,False,False,False
12.20557752297723,3.0,31551.333333333332,2.0,Chevrolet,STATE_OTHER,Automático,Diesel,True,False,True,False,True
12.100662128622306,0.5,3174.0,1.5,Honda,MG,Automático,Flex,True,False,False,False,False
11.065090289695444,3.0,23564.666666666668,1.0,Hyundai,STATE_OTHER,Manual,Flex,False,False,False,False,False
11.969723533345908,3.0,18922.0,1.3,Jeep,STATE_OTHER,Automático,Flex,True,False,False,False,True
11.23850177707664,7.0,10428.57142857143,1.6,Nissan,SP,Automático,Flex,False,False,False,False,True
11.6776005682537,3.0,16823.0,1.4,Volkswagen,STATE_OTHER,Automático,Flex,True,True,False,False,False
11.44999631476691,1.0,57000.0,1.0,Chevrolet,SP,,Flex,False,False,False,False,False
11.184393619834605,6.0,17333.333333333332,1.8,Jeep,SP,Automático,Flex,False,False,False,False,False
13.161393687816775,1.0,5835.0,4.0,Ford,PR,Automático,Gasolina,False,False,False,False,False
11.049158348190272,13.0,11965.384615384615,3.0,Hyundai,SP,Automático,Gasolina,False,False,True,False,True
10.799595985047786,5.0,12300.0,1.0,Chevrolet,PR,Manual,Flex,False,False,False,False,False
11.383966460172834,4.0,9743.5,1.8,Jeep,RS,Automático,Flex,False,False,False,False,False
12.873648139727594,1.0,7000.0,2.0,Bmw,RJ,Automático,Híbrido,True,False,False,False,True
11.383966460172834,4.0,9743.5,1.8,Jeep,RS,Automático,Flex,False,False,False,False,False
11.40646434386837,7.0,10000.0,2.0,Jeep,MG,Automático,Flex,True,False,False,False,False
10.542732775946709,8.0,17375.0,1.0,Fiat,BA,Manual,Flex,False,False,False,False,False
12.254391269970792,1.0,32000.0,2.0,Ford,RS,Automático,Gasolina,True,False,False,False,False
11.528808656597766,2.0,25613.0,1.0,Volkswagen,DF,Automático,Flex,False,False,False,False,True
11.481445117743048,3.0,22666.666666666668,1.6,Nissan,CE,Automático,Flex,False,False,False,False,False
10.545367754151743,6.0,31833.333333333332,,Ford,DF,Manual,,False,False,False,False,False
11.439289689006644,2.0,14071.5,1.0,Fiat,STATE_OTHER,Automático,Flex,False,False,False,False,True
11.827013315851762,1.0,35000.0,1.4,Volkswagen,RS,Automático,Flex,True,False,False,False,False
10.817796321618971,5.0,52000.0,1.0,Chevrolet,CE,Manual,Flex,False,False,False,False,False
10.2328272702548,15.0,10533.333333333334,2.0,Hyundai,STATE_OTHER,Manual,Gasolina,True,False,False,False,False
11.325402403776808,2.0,12776.5,1.0,Chevrolet,STATE_OTHER,Automático,Flex,False,False,False,False,True
11.694421681264394,4.0,13000.0,2.0,Jeep,RS,Automático,Flex,False,False,False,False,False
11.198091424858745,7.0,19285.714285714286,2.0,Ford,PE,Automático,Diesel,False,False,True,False,False
10.146472946063877,19.0,10315.78947368421,1.6,Ford,SP,Manual,Flex,False,False,False,False,False
11.626173789905566,6.0,8360.833333333334,2.0,Chevrolet,GO,Automático,Gasolina,True,False,False,False,False
11.774527900858468,2.0,17973.0,1.3,Jeep,SP,Automático,Flex,True,False,False,False,False
11.210481638644469,3.0,28833.333333333332,1.6,Peugeot,SP,Automático,Flex,True,False,False,False,False
12.235150749730654,5.0,11600.0,2.0,Bmw,RJ,Automático,Flex,False,False,False,True,False
11.263194068746921,4.0,17480.25,1.6,Volkswagen,SC,Manual,Flex,False,False,False,False,False
11.963370312187111,1.0,19000.0,2.0,Toyota,CE,Automático,Flex,True,False,False,False,True
10.946076077522912,14.0,9199.07142857143,1.8,Honda,SP,Manual,Flex,False,False,False,False,False
10.732061203925053,7.0,12657.285714285714,1.0,Ford,SP,Manual,Flex,False,False,False,False,False
11.798111925972618,7.0,7142.857142857143,2.0,Volkswagen,SP,Automático,Gasolina,True,False,False,False,False
10.712215345197256,11.0,13636.363636363636,1.4,Chevrolet,SP,Manual,Flex,False,False,False,False,True
11.017004873924424,7.0,9931.57142857143,1.6,Volkswagen,SC,Manual,Flex,False,False,False,False,True
12.479532814438391,0.5,43124.0,2.0,Chevrolet,STATE_OTHER,Automático,Diesel,False,False,False,False,False
10.292179440058462,16.0,19250.0,1.8,Volkswagen,SC,,Flex,False,False,False,False,False
10.594156665220533,11.0,14633.90909090909,1.4,Fiat,SP,Manual,Flex,False,False,False,False,False
11.35030064751358,4.0,2600.0,1.6,Nissan,BA,Automático,Flex,True,False,False,False,False
11.110969193687714,9.0,12111.111111111111,1.6,Hyundai,CE,Automático,Flex,False,False,False,False,False
11.277089200908689,5.0,11116.2,1.6,Volkswagen,DF,Automático,Flex,False,False,False,False,False
10.776891660007811,11.0,9545.454545454546,1.6,Ford,RS,Manual,Flex,False,False,False,False,False
10.643064971973882,13.0,5715.384615384615,1.0,Kia Motors,SP,Manual,Flex,False,False,False,False,False
11.812296455066814,0.5,27650.0,2.0,Nissan,CE,Automático,Gasolina,True,False,False,False,False
11.482373469675709,2.0,12222.5,1.0,Volkswagen,STATE_OTHER,Automático,Flex,False,False,False,False,False
11.049317340813348,13.0,7692.307692307692,2.0,Kia Motors,RS,Automático,Gasolina,False,False,False,False,False
11.373674891823535,2.0,39500.0,1.6,Nissan,DF,Automático,Flex,False,False,False,False,False
10.373522431293592,12.0,16583.333333333332,1.6,Renault,RS,Manual,Flex,False,False,False,False,False
11.83863282480007,6.0,26416.666666666668,3.0,Volkswagen,SP,Automático,Diesel,True,False,False,False,True
11.275949181024878,7.0,12129.714285714286,1.8,Jeep,GO,Automático,Flex,False,False,False,False,False
12.38380451915696,0.5,0.0,2.0,Ford,RS,Automático,Diesel,False,False,False,False,False
11.937545932118134,1.0,21500.0,1.5,Mitsubishi,RS,Automático,Gasolina,True,True,False,False,False
9.846970109700957,17.0,9000.0,1.8,Chevrolet,MG,Manual,Flex,False,False,False,False,False
11.678448377988165,6.0,7833.333333333333,1.6,Mercedes-benz,SP,Automático,Gasolina,False,False,False,False,True
10.91328684226798,12.0,8505.666666666666,1.8,Chevrolet,SC,Automático,Flex,False,False,False,False,False
11.314486721293981,9.0,12388.888888888889,2.0,BRAND_OTHER,SP,Automático,Gasolina,True,True,True,False,False
10.239995502805316,24.0,12041.666666666666,3.0,Mitsubishi,RJ,Automático,Gasolina,True,False,True,False,False
11.782960235741939,0.5,24000.0,1.0,Fiat,PR,Automático,Híbrido,True,False,False,False,True
12.019146503887916,2.0,22324.0,2.0,Ford,SC,Automático,Diesel,False,False,True,False,False
12.7337288373376,0.5,19670.0,2.0,Chevrolet,CE,Automático,Diesel,True,False,False,False,True
10.894904309600681,12.0,12961.166666666666,1.8,Chevrolet,SC,Automático,Flex,False,False,False,False,False
13.016782837542953,1.0,5999.0,4.0,Ford,CE,Automático,Gasolina,False,False,False,False,False
10.666650414667744,11.0,14545.454545454546,1.0,Volkswagen,SP,Manual,Flex,False,False,False,False,False
10.389026137075234,12.0,27083.333333333332,1.8,Toyota,SP,Automático,Híbrido,True,False,False,False,False
10.23462415135353,12.0,10141.666666666666,1.0,Renault,STATE_OTHER,Manual,Flex,False,False,False,False,False
11.598194491615347,0.5,2600.0,1.0,Fiat,RS,Automático,Flex,False,False,False,False,False
10.91328684226798,8.0,10875.0,1.0,Hyundai,CE,Manual,Flex,False,False,False,False,False
11.694421681264394,4.0,15000.0,1.5,Ford,SP,Automático,Gasolina,True,True,False,False,False
12.013100572810686,1.0,22000.0,1.5,Honda,STATE_OTHER,Automático,Flex,True,False,False,False,True
11.428467189677395,4.0,19750.0,1.5,Honda,SC,Automático,Flex,True,False,False,False,False
12.215532757235666,1.0,12700.0,4.0,BYD,DF,Automático,Elétrico,True,False,False,False,False
11.703471441647247,0.5,13106.0,1.0,Volkswagen,SC,Automático,Flex,False,False,False,False,False
12.12215284831553,1.0,31558.0,2.0,BRAND_OTHER,STATE_OTHER,Automático,Gasolina,False,False,False,False,False
11.288543647320601,5.0,17690.4,1.6,Nissan,SP,Automático,Flex,False,False,False,False,True
11.727238138609684,1.0,23200.0,1.3,Fiat,MG,Automático,Flex,True,False,False,False,False
11.154835234271214,1.0,33800.0,1.0,Citroen,PR,Manual,Flex,False,False,False,False,False
11.747135555628228,0.5,97568.0,1.2,Chevrolet,CE,Automático,Flex,False,False,False,False,False
11.36199791859654,2.0,11450.0,1.3,Fiat,RJ,Automático,Flex,False,False,False,False,True
11.703471441647247,0.5,13106.0,1.0,Volkswagen,SC,Automático,Flex,False,False,False,False,False
11.703471441647247,0.5,13106.0,1.0,Volkswagen,SC,Automático,Flex,False,False,False,False,False
11.703471441647247,0.5,13106.0,1.0,Volkswagen,SC,Automático,Flex,False,False,False,False,False
11.890683588496984,2.0,21750.0,1.3,Jeep,RS,Automático,Flex,True,False,False,False,False
11.47107168834584,2.0,34750.0,1.0,Chevrolet,PR,Automático,Flex,False,False,False,False,False
12.598084327438539,2.0,24000.0,2.0,Bmw,SC,Automático,Gasolina,False,False,False,False,False
11.643084929027989,0.5,32000.0,1.6,Volkswagen,SP,Manual,Flex,True,False,False,False,False
10.594156665220533,9.0,9881.111111111111,1.0,Fiat,MG,Manual,Flex,False,False,False,False,False
12.111217862017215,1.0,29000.0,1.5,Ford,RS,Automático,Flex,True,True,False,False,False
10.515993929932415,10.0,9700.0,1.6,Renault,RJ,Manual,Flex,False,False,False,False,False
11.373444982981379,3.0,25666.666666666668,1.6,Hyundai,RJ,Automático,Flex,False,False,False,False,True
12.278397958261774,0.5,0.0,1.5,Ford,RS,Automático,Gasolina,False,False,False,False,False
11.390769130367211,3.0,23629.666666666668,1.0,Volkswagen,STATE_OTHER,Automático,Flex,False,False,False,False,False
11.314364764125187,4.0,11000.0,1.8,Jeep,SP,Automático,Flex,False,False,False,False,False
12.644330802262578,0.5,32216.0,2.0,Renault,RS,Manual,Diesel,True,False,False,False,False
11.69233445101158,1.0,16463.0,1.3,Jeep,RS,Automático,Flex,True,False,False,False,True
11.579658451506333,0.5,18558.0,1.0,Chevrolet,STATE_OTHER,Automático,Flex,False,False,False,False,False
11.44999631476691,8.0,10237.5,1.8,Honda,RS,Automático,Flex,False,False,False,False,False
10.518429918794682,13.0,15000.0,1.8,Fiat,SP,Manual,Flex,False,False,False,False,False
10.633472802314019,16.0,18.625,1.8,Honda,DF,Manual,Flex,False,False,False,False,False
10.92415631759022,10.0,8984.1,1.6,Hyundai,SP,Automático,Flex,False,False,False,False,False
11.492630916700763,0.5,0.0,1.3,Fiat,DF,Manual,Flex,False,False,False,False,False
11.225256725762893,2.0,25000.0,1.6,Peugeot,MG,Automático,Flex,True,False,False,False,True
10.74073507706983,4.0,16455.5,1.4,Fiat,SP,Manual,Flex,False,False,False,False,True
11.018629143155449,9.0,11777.777777777777,1.8,Jeep,DF,Manual,Flex,False,False,False,False,False
12.323860125621126,1.0,105000.0,2.0,Fiat,PR,Manual,Diesel,False,False,False,False,True
11.599112335481124,4.0,12500.0,1.0,Volkswagen,ES,Automático,Flex,True,False,False,False,True
12.336666603113574,1.0,62189.0,2.0,Mitsubishi,CE,Automático,Diesel,False,False,False,False,False
11.26446410567173,3.0,27667.0,1.5,Chery,SP,Automático,Flex,True,True,False,False,True
10.874285408908944,1.0,46356.0,1.0,Renault,GO,Manual,Flex,False,False,False,False,False
11.13751903414526,2.0,29075.0,1.6,Volkswagen,GO,Manual,Flex,False,False,False,False,False
10.950824090522445,0.5,108398.0,1.0,Renault,GO,Manual,Flex,False,False,False,False,False
11.525851561856362,0.5,61692.0,1.5,Toyota,GO,Manual,Flex,False,False,False,False,False
11.03973275601109,0.5,91732.0,1.0,Fiat,GO,Manual,Flex,False,False,False,False,False
11.010415172807951,1.0,34482.0,1.0,Fiat,GO,Manual,Flex,False,False,False,False,False
11.222586532857163,0.5,59298.0,1.0,Hyundai,GO,Manual,Flex,False,False,False,False,False
12.083910661257521,0.5,64858.0,2.0,Toyota,GO,Automático,Flex,True,False,False,False,False
11.192733974822708,1.0,65559.0,1.0,Volkswagen,GO,Manual,Flex,False,False,False,False,False
11.913719681428494,1.0,22261.0,1.0,Hyundai,GO,Automático,Flex,True,False,False,False,False
12.083910661257521,0.5,79734.0,2.0,Toyota,GO,Manual,Flex,True,False,False,False,False
11.495789479023493,0.5,86204.0,1.5,Toyota,GO,Automático,Flex,False,False,False,False,False
10.712215345197256,10.0,10000.0,1.5,Ford,RS,Manual,Flex,False,False,False,False,False
